Humidity3pm,Humidity9am,Sunshine,Cloud3pm,Pressure3pm,Temp3pm,Rainfall,WindGustSpeed,Location
39.0,55.0,11.2,,1015.3,23.2,0.3,35.0,PearceRAAF
27.0,41.0,8.4,1.0,1006.2,18.5,0.0,52.0,SydneyAirport
56.0,60.0,,8.0,1018.2,18.9,0.0,41.0,CoffsHarbour
85.0,97.0,3.2,7.0,1016.1,19.2,1.5,44.0,Nuriootpa
58.0,86.0,2.4,7.0,1021.0,14.2,2.4,35.0,Watsonia
64.0,79.0,,,1008.4,26.2,0.0,24.0,Richmond
56.0,71.0,9.7,6.0,1009.2,31.8,0.0,56.0,Darwin
31.0,66.0,10.7,5.0,1013.5,32.1,0.0,39.0,Darwin
92.0,93.0,0.1,7.0,1008.6,11.0,34.6,43.0,Hobart
70.0,79.0,0.0,8.0,1021.2,16.1,1.2,26.0,SydneyAirport
66.0,76.0,,,1012.2,18.7,0.0,37.0,Walpole
60.0,70.0,,,1022.2,16.9,0.4,31.0,Walpole
,55.0,,,1004.1,,0.0,41.0,Katherine
66.0,62.0,2.3,8.0,1017.9,26.2,1.0,30.0,Brisbane
42.0,99.0,10.1,2.0,1025.4,25.3,0.0,37.0,Sale
,82.0,9.9,,1020.7,,15.2,,Albany
59.0,47.0,,2.0,1019.1,15.8,0.0,57.0,Wollongong
74.0,75.0,0.8,7.0,1014.6,7.9,0.0,76.0,MelbourneAirport
10.0,39.0,3.6,7.0,1007.0,39.7,0.0,19.0,Mildura
68.0,68.0,,8.0,1010.7,26.6,0.0,31.0,Cairns
46.0,99.0,,,1012.6,26.2,0.2,24.0,Richmond
45.0,65.0,4.4,1.0,1015.9,21.2,,44.0,PearceRAAF
74.0,75.0,,,1005.0,20.9,2.8,48.0,Witchcliffe
98.0,75.0,,8.0,1009.3,13.9,0.0,35.0,Bendigo
62.0,61.0,,,1014.9,25.5,0.0,37.0,GoldCoast
96.0,91.0,,8.0,,24.0,1.2,,Newcastle
41.0,57.0,5.5,5.0,1007.6,33.5,0.0,59.0,Moree
,78.0,,,1007.3,,0.0,31.0,Katherine
81.0,83.0,,,1016.7,23.6,0.0,26.0,NorahHead
69.0,82.0,9.8,,1019.2,26.1,1.0,,Sydney
36.0,52.0,,,,18.5,0.0,43.0,Penrith
46.0,66.0,11.3,3.0,1007.0,33.7,7.0,44.0,Darwin
81.0,84.0,9.4,7.0,1014.8,20.5,0.0,48.0,NorfolkIsland
66.0,75.0,,8.0,1015.8,7.9,0.0,59.0,Canberra
96.0,70.0,,8.0,1002.2,12.5,0.0,48.0,MountGambier
58.0,59.0,11.0,,1014.0,25.9,14.8,39.0,Sydney
59.0,90.0,,,1014.6,23.0,1.6,28.0,Uluru
48.0,61.0,,2.0,1010.4,31.2,0.0,48.0,Townsville
60.0,99.0,,8.0,1015.9,17.7,0.2,33.0,Bendigo
80.0,69.0,5.2,8.0,1007.6,17.5,0.0,,Albany
26.0,63.0,,,1010.4,28.2,0.0,35.0,Williamtown
60.0,52.0,5.9,6.0,1014.0,16.5,0.2,41.0,NorfolkIsland
91.0,92.0,0.0,8.0,1018.5,19.3,8.6,15.0,Brisbane
35.0,65.0,,,1009.8,16.9,7.0,50.0,Richmond
,81.0,,,1008.1,,22.6,20.0,Katherine
55.0,74.0,,,1023.3,15.9,3.4,19.0,Adelaide
,59.0,,0.0,1010.7,33.6,0.0,37.0,Katherine
66.0,72.0,,,,16.6,0.2,28.0,SalmonGums
89.0,84.0,,7.0,1009.1,23.3,0.0,83.0,NorfolkIsland
13.0,18.0,10.5,4.0,1008.0,36.6,0.0,33.0,AliceSprings
30.0,93.0,,,,25.1,0.0,44.0,SalmonGums
54.0,66.0,7.0,5.0,1011.6,24.4,0.0,35.0,Perth
41.0,58.0,9.5,1.0,1011.2,18.0,0.0,31.0,CoffsHarbour
83.0,64.0,,8.0,,16.3,0.0,50.0,Launceston
57.0,82.0,4.4,6.0,1010.7,29.8,25.6,63.0,Sydney
41.0,51.0,11.9,6.0,1020.3,17.9,0.0,35.0,Portland
20.0,62.0,,,1016.4,30.1,0.0,39.0,Bendigo
55.0,54.0,,7.0,1024.9,17.8,0.0,19.0,Wollongong
71.0,86.0,3.3,,1014.9,16.1,0.4,24.0,Hobart
75.0,94.0,,,,5.4,10.0,74.0,MountGinini
59.0,82.0,9.1,7.0,1024.5,12.9,0.2,41.0,MountGambier
36.0,67.0,9.5,7.0,1007.6,20.1,10.0,35.0,Melbourne
77.0,93.0,,,1003.5,27.4,5.8,61.0,NorahHead
38.0,59.0,7.0,7.0,1019.3,17.1,0.0,35.0,Moree
20.0,32.0,11.0,0.0,1015.8,31.3,0.0,31.0,Perth
34.0,76.0,9.3,,1010.4,19.4,0.0,37.0,Williamtown
30.0,45.0,10.1,6.0,1003.8,21.1,3.0,44.0,Canberra
24.0,50.0,9.3,6.0,1015.1,28.1,0.0,37.0,Cobar
57.0,95.0,,,1020.1,21.5,0.2,24.0,Witchcliffe
,79.0,,,1012.8,,0.2,,Albany
69.0,69.0,,,1022.9,22.3,1.8,43.0,GoldCoast
24.0,34.0,2.7,7.0,1020.0,20.1,0.0,31.0,AliceSprings
28.0,41.0,13.1,,1008.9,24.2,0.0,43.0,Adelaide
50.0,58.0,,,1021.4,18.3,0.2,35.0,Witchcliffe
70.0,92.0,,,1014.2,25.4,0.0,30.0,Williamtown
43.0,68.0,8.1,7.0,1004.5,24.9,1.8,31.0,MelbourneAirport
62.0,91.0,6.7,5.0,1010.3,21.5,18.8,43.0,PerthAirport
55.0,65.0,0.9,7.0,1019.7,17.2,0.0,31.0,Melbourne
68.0,82.0,0.1,7.0,1017.8,12.3,0.0,33.0,Watsonia
55.0,80.0,1.5,8.0,1019.7,14.1,0.8,41.0,Mildura
49.0,67.0,8.9,1.0,1000.7,32.3,0.0,74.0,SydneyAirport
61.0,99.0,,,1024.8,19.6,1.4,24.0,Walpole
19.0,70.0,,,,36.7,0.0,33.0,Penrith
89.0,86.0,,,1016.5,17.3,,44.0,Walpole
35.0,58.0,10.5,0.0,1015.6,21.9,0.0,33.0,SydneyAirport
92.0,91.0,,,1014.0,19.3,38.2,85.0,NorahHead
57.0,31.0,,,,8.8,0.0,33.0,MountGinini
30.0,57.0,,1.0,1008.7,23.5,0.0,50.0,Albury
50.0,71.0,,,1011.1,26.7,0.0,26.0,Witchcliffe
44.0,80.0,5.6,3.0,1017.1,11.6,2.4,46.0,MelbourneAirport
49.0,71.0,,,1012.5,25.2,0.2,39.0,Tuggeranong
62.0,85.0,,,1018.1,26.7,14.2,24.0,BadgerysCreek
41.0,65.0,,,,24.3,0.0,35.0,SalmonGums
56.0,70.0,,,1033.8,14.7,0.0,30.0,Adelaide
92.0,93.0,,8.0,1017.6,19.5,11.4,43.0,Wollongong
53.0,99.0,10.7,1.0,1020.9,20.5,0.2,44.0,Watsonia
49.0,83.0,6.7,3.0,1018.9,18.9,0.0,41.0,Watsonia
61.0,70.0,8.8,2.0,1019.4,22.9,0.0,30.0,Perth
60.0,79.0,6.2,7.0,1022.2,18.3,0.0,19.0,MelbourneAirport
48.0,84.0,7.0,5.0,1016.8,11.0,4.0,,WaggaWagga
54.0,75.0,10.3,4.0,1018.1,20.7,0.0,57.0,Sale
64.0,77.0,4.0,7.0,1023.1,11.8,4.2,26.0,MountGambier
6.0,51.0,10.7,6.0,1010.2,35.1,0.0,46.0,Darwin
28.0,28.0,,,1011.0,20.5,0.0,39.0,Adelaide
42.0,56.0,11.6,,1013.7,26.2,0.0,37.0,PearceRAAF
81.0,92.0,,,1010.0,12.0,1.2,22.0,Nhil
37.0,69.0,12.4,,1014.8,31.9,0.0,43.0,PearceRAAF
42.0,54.0,9.9,3.0,1014.0,19.6,0.0,28.0,Brisbane
37.0,73.0,9.6,5.0,1021.1,20.6,0.0,35.0,WaggaWagga
93.0,97.0,,,,2.3,6.4,54.0,MountGinini
45.0,70.0,10.8,2.0,1006.4,32.8,0.0,39.0,Darwin
23.0,44.0,7.5,7.0,1009.5,32.4,0.0,41.0,AliceSprings
39.0,71.0,,,,19.1,0.0,30.0,SalmonGums
70.0,99.0,,3.0,1022.8,11.7,0.2,22.0,Albury
57.0,69.0,,,1023.4,14.4,0.0,37.0,Walpole
62.0,91.0,,,1006.8,14.0,10.0,43.0,Nhil
32.0,62.0,6.0,1.0,1005.9,21.6,0.2,59.0,Sydney
62.0,71.0,7.5,7.0,1012.0,28.2,15.4,44.0,Cairns
35.0,46.0,10.6,1.0,1014.0,30.0,0.0,43.0,Mildura
58.0,79.0,,,1018.7,23.2,0.0,46.0,Sale
54.0,84.0,7.8,7.0,1014.8,16.8,2.0,39.0,Watsonia
35.0,55.0,,7.0,1013.5,30.5,0.0,31.0,Albury
46.0,60.0,9.1,2.0,1007.3,27.7,0.0,48.0,PerthAirport
43.0,63.0,,,,10.3,0.0,46.0,MountGinini
61.0,81.0,6.4,7.0,1010.9,17.9,14.8,50.0,Nuriootpa
43.0,77.0,,,1016.1,19.2,0.0,26.0,Moree
54.0,84.0,,,,14.3,0.0,33.0,SalmonGums
42.0,70.0,8.9,5.0,1019.8,20.7,0.0,31.0,MelbourneAirport
92.0,80.0,4.3,8.0,1013.1,11.1,0.0,56.0,Portland
36.0,67.0,8.4,,1017.7,23.1,0.0,30.0,PearceRAAF
56.0,77.0,2.6,6.0,1015.0,16.8,4.6,20.0,Melbourne
81.0,75.0,2.2,7.0,1017.0,21.1,0.4,30.0,NorfolkIsland
17.0,50.0,,,,32.9,0.0,52.0,SalmonGums
25.0,50.0,9.0,7.0,1006.9,35.0,0.0,50.0,WaggaWagga
56.0,81.0,6.2,3.0,1018.2,26.0,27.8,44.0,Sydney
40.0,90.0,2.9,0.0,1012.6,21.6,0.0,44.0,Woomera
36.0,71.0,,,,34.1,0.0,39.0,Penrith
60.0,91.0,8.6,7.0,1010.6,23.4,33.6,52.0,Woomera
58.0,81.0,4.9,7.0,1014.1,24.2,4.8,26.0,Sydney
59.0,81.0,0.0,8.0,1004.5,31.2,6.4,56.0,Cairns
62.0,72.0,,,1018.2,23.8,0.0,35.0,Walpole
48.0,85.0,,,1027.7,16.7,0.0,26.0,Ballarat
40.0,82.0,,,1009.1,21.6,0.0,44.0,Albury
52.0,74.0,9.2,7.0,1011.9,24.1,12.8,26.0,CoffsHarbour
40.0,84.0,10.0,1.0,1030.5,18.9,0.0,20.0,Perth
70.0,82.0,6.3,7.0,1001.0,22.1,10.4,28.0,WaggaWagga
23.0,67.0,11.0,,1010.0,25.3,0.0,46.0,Canberra
58.0,93.0,,,1027.9,14.5,0.4,35.0,Nhil
17.0,33.0,,,1016.7,29.3,0.0,30.0,Adelaide
63.0,86.0,,,,12.5,0.0,13.0,SalmonGums
15.0,48.0,,,1016.4,36.8,0.0,52.0,Ballarat
55.0,63.0,5.0,8.0,1021.2,18.1,9.0,,Sydney
68.0,71.0,,,1016.5,18.1,0.2,26.0,Wollongong
63.0,78.0,7.8,6.0,1007.6,14.4,11.4,57.0,Hobart
70.0,74.0,,1.0,1005.7,21.3,4.8,35.0,Wollongong
39.0,49.0,7.4,7.0,1016.3,28.0,0.0,59.0,Watsonia
,91.0,10.6,6.0,1008.6,25.0,0.0,,Albany
78.0,75.0,,8.0,1017.1,20.6,0.4,30.0,Wollongong
60.0,75.0,8.3,1.0,1025.2,22.7,3.4,37.0,Sydney
75.0,75.0,8.5,7.0,1016.8,23.5,1.4,41.0,SydneyAirport
8.0,28.0,,,1017.8,22.8,0.0,39.0,Uluru
35.0,49.0,,,1014.2,31.0,0.0,41.0,Williamtown
29.0,57.0,,,1012.5,30.7,0.0,35.0,Bendigo
66.0,97.0,4.7,7.0,1022.4,13.8,0.0,15.0,MelbourneAirport
61.0,83.0,,5.0,1017.4,16.0,1.4,37.0,WaggaWagga
32.0,47.0,,,1001.7,23.8,1.4,61.0,Wollongong
46.0,63.0,1.5,8.0,1022.1,24.2,0.0,33.0,Moree
34.0,51.0,10.0,,1022.3,18.4,0.0,54.0,Hobart
44.0,70.0,,4.0,1021.0,23.2,5.0,57.0,Williamtown
53.0,78.0,7.7,3.0,1026.2,21.7,0.0,26.0,Perth
72.0,82.0,,,1020.6,23.1,0.0,33.0,NorahHead
52.0,49.0,9.9,1.0,1022.0,17.1,0.0,41.0,SydneyAirport
25.0,76.0,,,1016.1,20.5,0.0,39.0,Richmond
47.0,67.0,4.8,6.0,1011.1,13.9,0.0,35.0,Hobart
83.0,93.0,,7.0,1025.2,19.1,53.0,33.0,Wollongong
44.0,89.0,,,,21.7,0.0,22.0,SalmonGums
58.0,63.0,6.3,4.0,1018.9,23.8,0.0,48.0,SydneyAirport
78.0,92.0,,,1009.4,27.6,3.0,44.0,GoldCoast
69.0,84.0,,,1015.4,28.0,7.8,35.0,GoldCoast
80.0,97.0,8.6,6.0,1018.5,12.1,4.6,22.0,Portland
34.0,78.0,6.7,,1001.4,20.4,0.6,81.0,Hobart
67.0,85.0,8.1,5.0,1020.1,18.0,16.2,26.0,NorfolkIsland
48.0,62.0,10.6,1.0,1011.9,29.1,0.0,28.0,Townsville
54.0,65.0,,1.0,,28.0,0.0,,Newcastle
31.0,64.0,12.5,0.0,1012.7,26.5,0.0,48.0,Woomera
42.0,55.0,9.6,2.0,1008.7,19.4,2.8,37.0,Brisbane
53.0,60.0,,,1017.6,24.4,0.0,37.0,Townsville
50.0,79.0,9.3,7.0,1016.9,16.6,0.0,33.0,Woomera
53.0,74.0,,2.0,1021.9,12.3,0.0,30.0,Canberra
61.0,41.0,,,1009.6,19.3,0.0,30.0,NorahHead
57.0,60.0,10.9,1.0,1015.7,27.1,0.0,39.0,Townsville
66.0,77.0,4.7,8.0,1012.3,18.7,0.0,41.0,Canberra
80.0,77.0,,8.0,1007.2,19.2,0.0,54.0,Canberra
35.0,42.0,,,1025.5,19.6,0.0,28.0,Adelaide
42.0,68.0,13.3,1.0,1015.4,27.0,0.0,39.0,MelbourneAirport
40.0,50.0,,,999.3,24.2,0.0,65.0,Wollongong
62.0,66.0,,,1009.3,11.7,0.6,43.0,Tuggeranong
57.0,57.0,,8.0,1019.5,19.5,4.4,48.0,Wollongong
65.0,79.0,,2.0,1027.5,15.6,0.0,56.0,Wollongong
81.0,62.0,,,1008.7,12.8,0.0,57.0,Witchcliffe
31.0,60.0,13.0,1.0,1015.9,30.2,0.0,33.0,MountGambier
62.0,74.0,6.4,,1008.8,26.1,0.0,50.0,Sydney
31.0,67.0,9.3,,1023.6,19.9,0.0,33.0,Woomera
35.0,56.0,,,,24.1,0.0,35.0,SalmonGums
85.0,89.0,0.4,,1016.2,14.5,0.0,31.0,Dartmoor
47.0,59.0,,,1018.3,14.7,0.0,43.0,Wollongong
66.0,94.0,,8.0,1009.0,9.8,6.4,,Ballarat
59.0,38.0,4.4,8.0,1014.9,24.2,0.0,28.0,PerthAirport
97.0,97.0,0.4,8.0,1007.9,15.0,15.8,57.0,Mildura
84.0,81.0,0.1,,1013.9,19.2,5.6,50.0,Sydney
32.0,65.0,,,1015.5,25.2,0.0,57.0,Ballarat
17.0,63.0,10.1,5.0,1023.3,25.4,0.0,48.0,Nuriootpa
18.0,25.0,,2.0,1008.5,38.5,0.0,46.0,Katherine
,,,,1017.8,12.5,4.0,52.0,Witchcliffe
22.0,48.0,,,1014.8,33.9,0.0,44.0,Bendigo
51.0,62.0,,,1023.4,15.4,0.0,22.0,NorahHead
41.0,61.0,,2.0,1015.5,26.8,0.0,43.0,Bendigo
33.0,64.0,12.5,3.0,1012.5,31.2,0.2,37.0,Moree
42.0,49.0,9.6,1.0,1010.9,16.5,0.0,33.0,CoffsHarbour
60.0,69.0,2.9,6.0,994.9,18.8,0.2,78.0,WaggaWagga
66.0,77.0,12.7,5.0,1018.4,19.1,0.0,33.0,Sale
58.0,61.0,10.6,2.0,1015.7,18.7,6.0,37.0,NorfolkIsland
53.0,76.0,2.4,7.0,1013.5,11.2,0.0,52.0,Sale
16.0,52.0,12.4,0.0,1012.4,26.6,0.0,46.0,Mildura
32.0,42.0,9.7,2.0,1014.3,20.1,0.0,48.0,PerthAirport
69.0,59.0,7.1,6.0,1011.6,27.9,0.0,28.0,Brisbane
63.0,61.0,9.1,3.0,1026.2,18.5,0.0,41.0,NorfolkIsland
37.0,49.0,12.4,,1009.7,23.5,0.0,44.0,PearceRAAF
72.0,84.0,,,1012.7,20.8,0.0,35.0,Walpole
42.0,66.0,10.1,3.0,1022.2,18.3,0.0,31.0,PerthAirport
58.0,73.0,0.7,7.0,1018.1,19.5,0.0,41.0,Melbourne
50.0,79.0,8.5,7.0,1026.9,19.2,0.0,22.0,Perth
28.0,37.0,,7.0,1017.2,20.4,0.0,28.0,Cobar
65.0,46.0,,,1025.2,20.2,0.0,26.0,Wollongong
64.0,74.0,10.8,1.0,1020.5,21.5,0.0,,Albany
57.0,84.0,,3.0,1015.9,10.8,0.0,50.0,Portland
82.0,59.0,6.9,,1015.1,19.3,0.0,52.0,Sydney
93.0,79.0,3.4,7.0,1008.5,25.9,25.6,41.0,Darwin
56.0,46.0,,,1003.6,21.1,0.0,44.0,Witchcliffe
96.0,98.0,,8.0,1020.5,16.6,35.6,39.0,Bendigo
60.0,97.0,4.1,,1010.9,22.1,0.4,31.0,Dartmoor
90.0,100.0,0.0,8.0,1010.4,16.5,0.6,30.0,Watsonia
18.0,33.0,,,1024.1,24.1,0.0,37.0,Uluru
44.0,65.0,,6.0,1009.3,32.9,0.0,41.0,Bendigo
45.0,52.0,,,,19.4,0.0,46.0,SalmonGums
65.0,72.0,7.2,7.0,1017.0,23.2,0.0,31.0,NorfolkIsland
78.0,63.0,,8.0,,13.0,0.2,54.0,Launceston
36.0,82.0,4.9,6.0,1017.5,27.3,0.0,37.0,MountGambier
39.0,84.0,,,1009.5,31.1,0.0,39.0,Richmond
21.0,40.0,10.8,1.0,1012.2,14.9,0.0,57.0,SydneyAirport
57.0,63.0,,,1004.6,19.6,0.0,41.0,Launceston
53.0,97.0,5.8,0.0,1023.2,15.2,0.2,24.0,Sale
71.0,85.0,,7.0,1019.0,22.5,1.2,24.0,Wollongong
38.0,61.0,,1.0,1022.8,17.5,0.0,28.0,Mildura
55.0,74.0,8.5,4.0,1020.9,22.8,0.0,39.0,Sale
99.0,,,,,6.5,0.0,,MountGinini
30.0,74.0,,,1013.1,29.2,0.0,30.0,MountGambier
37.0,49.0,12.2,3.0,1014.1,22.6,0.0,52.0,PearceRAAF
53.0,79.0,,,,30.9,0.0,72.0,Penrith
40.0,64.0,12.8,,1014.4,28.2,0.4,28.0,Adelaide
41.0,64.0,10.7,3.0,1008.1,26.1,12.4,43.0,SydneyAirport
36.0,63.0,,1.0,1016.6,27.1,0.0,35.0,Moree
77.0,94.0,,,1017.4,18.4,0.0,35.0,BadgerysCreek
49.0,83.0,,,1010.0,28.4,12.6,28.0,Albury
22.0,50.0,13.1,1.0,1005.8,31.5,0.0,80.0,PerthAirport
72.0,66.0,4.5,7.0,1013.2,21.0,0.0,39.0,Perth
44.0,60.0,8.7,5.0,1007.1,18.0,0.0,50.0,Mildura
91.0,94.0,,8.0,1010.6,19.1,38.0,54.0,Wollongong
92.0,93.0,0.7,8.0,1005.9,21.3,25.8,48.0,NorfolkIsland
54.0,75.0,,8.0,,13.9,0.0,,Newcastle
68.0,92.0,,,1017.1,22.9,15.4,26.0,BadgerysCreek
64.0,99.0,,,1024.1,16.7,0.0,35.0,Witchcliffe
69.0,78.0,3.7,4.0,1016.7,13.0,5.8,,Albany
65.0,71.0,,,1027.3,20.1,0.0,20.0,Wollongong
21.0,50.0,11.3,1.0,1015.9,23.8,0.0,28.0,WaggaWagga
79.0,67.0,,8.0,1017.1,23.0,0.0,50.0,CoffsHarbour
58.0,59.0,12.1,1.0,1009.0,27.8,0.0,26.0,Cairns
47.0,64.0,10.7,1.0,1014.9,27.8,0.0,39.0,Townsville
77.0,99.0,0.9,6.0,1008.2,13.4,0.0,33.0,Mildura
70.0,80.0,,,,17.4,0.0,13.0,Penrith
34.0,56.0,12.5,4.0,1013.0,25.7,0.0,46.0,Mildura
40.0,35.0,,,,10.2,0.0,31.0,MountGinini
20.0,30.0,2.4,7.0,1011.3,26.6,0.0,63.0,MountGambier
53.0,59.0,10.8,3.0,1017.6,24.7,0.0,46.0,Townsville
70.0,68.0,11.4,4.0,1006.2,28.0,0.0,56.0,CoffsHarbour
40.0,82.0,,,1012.2,24.6,1.6,52.0,Woomera
56.0,88.0,8.2,1.0,1020.8,11.9,0.0,28.0,Hobart
73.0,94.0,,5.0,1006.3,33.0,18.0,39.0,Katherine
64.0,67.0,,,1006.7,23.7,11.6,37.0,GoldCoast
64.0,91.0,,,,6.9,5.8,35.0,MountGinini
39.0,62.0,11.0,1.0,1007.4,30.1,0.0,50.0,PearceRAAF
53.0,75.0,9.8,4.0,1011.0,25.6,4.6,48.0,PerthAirport
55.0,98.0,,,1032.4,12.7,0.0,19.0,Canberra
54.0,70.0,7.0,7.0,1027.8,16.8,0.0,24.0,MelbourneAirport
71.0,74.0,,,1009.3,25.0,0.0,50.0,Wollongong
17.0,38.0,11.0,,1019.7,28.7,0.0,39.0,Williamtown
69.0,90.0,8.2,3.0,1009.3,30.1,3.8,39.0,Townsville
61.0,72.0,,,1009.0,28.6,3.2,30.0,GoldCoast
33.0,76.0,,,1019.9,23.0,0.0,24.0,Richmond
67.0,82.0,,,1034.4,15.1,0.2,26.0,Walpole
63.0,62.0,9.2,5.0,1016.0,20.0,0.0,,Albany
63.0,87.0,,8.0,1008.2,18.4,14.4,44.0,Ballarat
63.0,100.0,,,1018.5,14.3,0.0,20.0,BadgerysCreek
68.0,63.0,12.1,1.0,1006.3,31.1,0.0,30.0,Cairns
48.0,56.0,,8.0,1005.6,19.8,0.2,,Williamtown
71.0,89.0,,,1016.5,19.7,1.4,26.0,Richmond
61.0,76.0,5.4,6.0,1027.0,12.2,0.0,33.0,MelbourneAirport
70.0,70.0,10.7,4.0,999.7,33.5,0.0,41.0,Townsville
70.0,91.0,2.4,7.0,1027.8,17.3,0.0,30.0,CoffsHarbour
47.0,55.0,12.0,1.0,1019.1,19.3,0.0,43.0,Perth
82.0,90.0,,,1001.6,17.6,1.6,33.0,Dartmoor
71.0,93.0,5.6,5.0,1012.0,13.3,1.4,63.0,Nuriootpa
56.0,62.0,11.0,2.0,1011.5,31.5,0.0,37.0,Townsville
73.0,78.0,0.5,7.0,1003.7,30.7,0.2,26.0,Cairns
38.0,62.0,10.1,1.0,1012.0,23.0,0.0,28.0,CoffsHarbour
46.0,77.0,,,1017.5,21.5,0.0,43.0,Ballarat
57.0,38.0,0.3,8.0,1005.8,15.6,0.0,52.0,Portland
74.0,98.0,,3.0,1030.5,11.7,0.0,50.0,Ballarat
26.0,53.0,10.9,,1020.6,19.2,0.0,37.0,Nuriootpa
37.0,80.0,10.7,7.0,1015.7,19.1,0.0,52.0,WaggaWagga
51.0,73.0,9.3,3.0,1019.0,25.8,0.0,31.0,Sydney
45.0,49.0,11.4,2.0,1019.3,20.1,0.0,35.0,NorfolkIsland
92.0,74.0,,,999.3,14.4,0.6,81.0,Walpole
31.0,70.0,,,1020.5,19.6,0.0,31.0,Mildura
33.0,56.0,,,1010.8,20.8,0.0,43.0,GoldCoast
29.0,64.0,8.8,7.0,1017.5,28.1,0.0,52.0,Mildura
10.0,31.0,11.2,2.0,1013.3,29.7,0.0,39.0,Nuriootpa
67.0,78.0,,7.0,1004.4,10.0,16.8,72.0,Bendigo
54.0,69.0,,6.0,,27.5,0.0,,Newcastle
43.0,52.0,7.3,7.0,1009.5,12.1,0.0,63.0,MelbourneAirport
65.0,100.0,,,1029.3,13.4,1.0,13.0,Albury
49.0,60.0,,1.0,1021.2,15.5,0.0,39.0,Williamtown
62.0,45.0,8.1,7.0,1009.1,25.4,0.0,48.0,Sale
62.0,63.0,,,1014.0,23.2,1.0,54.0,GoldCoast
66.0,71.0,5.3,5.0,1019.7,24.3,12.8,22.0,Brisbane
51.0,77.0,8.3,6.0,1026.4,19.3,0.0,24.0,WaggaWagga
53.0,73.0,9.3,1.0,1025.4,20.1,0.0,19.0,WaggaWagga
59.0,68.0,1.1,8.0,1018.4,17.0,0.0,31.0,Perth
63.0,76.0,,,1001.6,21.5,0.0,56.0,NorahHead
66.0,72.0,,,1012.3,29.0,2.8,39.0,GoldCoast
59.0,86.0,9.8,3.0,1019.1,27.2,1.6,37.0,SydneyAirport
14.0,28.0,9.2,,1016.9,27.6,0.0,37.0,Nuriootpa
,82.0,,,,,0.0,,Newcastle
55.0,77.0,5.9,7.0,1026.6,17.9,0.0,30.0,Sydney
41.0,62.0,,,1030.8,19.8,0.0,41.0,Tuggeranong
84.0,83.0,0.0,8.0,1016.5,13.7,4.8,70.0,MelbourneAirport
27.0,34.0,9.8,6.0,1004.2,36.5,0.0,,AliceSprings
63.0,79.0,5.7,2.0,1024.5,18.3,2.4,28.0,NorfolkIsland
24.0,46.0,,,1017.0,34.1,0.0,31.0,Albury
39.0,51.0,,,1013.9,24.5,0.0,24.0,Adelaide
6.0,21.0,9.6,5.0,1011.7,28.3,0.0,63.0,Mildura
48.0,61.0,12.6,3.0,1012.1,31.9,0.0,37.0,Cairns
16.0,48.0,,,,30.3,0.0,,Canberra
60.0,81.0,,8.0,1007.4,19.6,1.8,31.0,Ballarat
56.0,65.0,11.1,7.0,1007.8,32.3,0.0,33.0,Darwin
66.0,85.0,0.6,8.0,1012.8,19.0,0.0,31.0,CoffsHarbour
44.0,60.0,,1.0,,22.6,0.0,,Newcastle
44.0,62.0,,,1022.5,18.7,0.0,22.0,Walpole
59.0,63.0,9.1,1.0,1017.8,19.1,0.2,33.0,NorfolkIsland
13.0,32.0,,1.0,1015.4,34.7,0.0,52.0,Bendigo
46.0,75.0,3.1,7.0,1011.7,26.0,0.0,30.0,Williamtown
58.0,69.0,,6.0,999.1,30.8,19.6,33.0,Brisbane
46.0,63.0,,,1014.2,18.6,0.0,39.0,MountGambier
64.0,67.0,,,1018.6,22.7,0.0,41.0,GoldCoast
57.0,62.0,9.5,6.0,1014.0,25.8,0.0,26.0,Brisbane
69.0,78.0,,5.0,1027.2,16.7,0.0,15.0,Wollongong
43.0,52.0,,0.0,1010.1,21.5,0.0,69.0,Sale
45.0,85.0,9.7,,1010.8,21.0,0.8,44.0,Adelaide
12.0,31.0,,,1002.3,27.6,0.0,70.0,Nhil
60.0,88.0,8.5,8.0,1025.4,17.5,0.0,24.0,Sydney
32.0,47.0,,0.0,1016.1,29.4,0.0,33.0,Katherine
47.0,78.0,,1.0,1016.2,25.6,0.2,43.0,Bendigo
22.0,34.0,,0.0,1018.0,26.1,0.0,37.0,Cobar
8.0,16.0,,,1007.6,34.8,0.0,31.0,Uluru
57.0,83.0,2.7,6.0,1014.7,18.2,0.0,30.0,SydneyAirport
72.0,90.0,4.6,4.0,1020.2,19.5,0.6,22.0,Perth
53.0,84.0,,,1013.2,15.4,0.0,31.0,Tuggeranong
48.0,80.0,,4.0,,31.8,0.6,,Newcastle
20.0,24.0,,,1012.1,32.9,0.0,46.0,Uluru
5.0,7.0,13.2,,1002.8,44.3,0.0,39.0,Adelaide
90.0,98.0,,,,21.6,0.2,52.0,MountGinini
72.0,72.0,,,1009.7,18.6,0.0,50.0,Witchcliffe
23.0,65.0,,,1009.2,28.7,0.0,43.0,Bendigo
77.0,80.0,0.3,7.0,1029.3,13.6,0.8,28.0,Melbourne
86.0,91.0,0.0,7.0,1019.2,11.3,4.8,26.0,Canberra
80.0,96.0,1.9,7.0,1002.9,16.0,20.0,56.0,PearceRAAF
32.0,51.0,,,1011.3,22.6,0.0,30.0,Richmond
33.0,72.0,10.4,7.0,1015.8,29.5,0.8,52.0,Melbourne
34.0,70.0,9.7,1.0,1031.5,14.0,0.0,17.0,WaggaWagga
